,img_url,model,make,dev_id
4727,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43614.JPG,L74wide,Samsung,0
4728,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43615.JPG,L74wide,Samsung,0
4729,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43616.JPG,L74wide,Samsung,0
4730,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43617.JPG,L74wide,Samsung,0
4731,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43618.JPG,L74wide,Samsung,0
4732,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44219.JPG,L74wide,Samsung,1
4733,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44220.JPG,L74wide,Samsung,1
4734,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44221.JPG,L74wide,Samsung,1
4735,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44222.JPG,L74wide,Samsung,1
4736,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44774.JPG,L74wide,Samsung,2
4737,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44775.JPG,L74wide,Samsung,2
4738,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44776.JPG,L74wide,Samsung,2
4739,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44777.JPG,L74wide,Samsung,2
4740,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44778.JPG,L74wide,Samsung,2
4741,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44779.JPG,L74wide,Samsung,2
4742,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45399.JPG,NV15,Samsung,0
4743,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45401.JPG,NV15,Samsung,0
4744,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45402.JPG,NV15,Samsung,0
4745,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45403.JPG,NV15,Samsung,0
4746,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45405.JPG,NV15,Samsung,0
4747,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45406.JPG,NV15,Samsung,0
4748,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45408.JPG,NV15,Samsung,0
4749,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45409.JPG,NV15,Samsung,0
4750,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45410.JPG,NV15,Samsung,0
4751,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45946.JPG,NV15,Samsung,1
4752,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45947.JPG,NV15,Samsung,1
4753,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45948.JPG,NV15,Samsung,1
4754,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46483.JPG,NV15,Samsung,2
4755,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46484.JPG,NV15,Samsung,2
4756,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46485.JPG,NV15,Samsung,2
4757,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-504_0_52.JPG,DC-504,Agfa,0
4758,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-504_0_53.JPG,DC-504,Agfa,0
4759,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_568.JPG,DC-733s,Agfa,0
4760,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_569.JPG,DC-733s,Agfa,0
4761,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_570.JPG,DC-733s,Agfa,0
4762,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1138.JPG,DC-830i,Agfa,0
4763,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1139.JPG,DC-830i,Agfa,0
4764,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1141.JPG,DC-830i,Agfa,0
4765,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor505-x_0_1670.JPG,Sensor505-x,Agfa,0
4766,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor505-x_0_1671.JPG,Sensor505-x,Agfa,0
4767,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2797.JPG,Ixus55,Canon,0
4768,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2798.JPG,Ixus55,Canon,0
4769,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2803.JPG,Ixus55,Canon,0
4770,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3380.JPG,Ixus70,Canon,0
4771,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3381.JPG,Ixus70,Canon,0
4772,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3382.JPG,Ixus70,Canon,0
4773,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3807.JPG,Ixus70,Canon,1
4774,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3808.JPG,Ixus70,Canon,1
4775,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3809.JPG,Ixus70,Canon,1
4776,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_2_4270.JPG,Ixus70,Canon,2
4777,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_2_4271.JPG,Ixus70,Canon,2
4778,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_2_4272.JPG,Ixus70,Canon,2
4779,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_0_5086.JPG,EX-Z150,Casio,0
4780,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_0_5087.JPG,EX-Z150,Casio,0
4781,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_0_5088.JPG,EX-Z150,Casio,0
4782,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_1_5597.JPG,EX-Z150,Casio,1
4783,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_1_5598.JPG,EX-Z150,Casio,1
4784,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_1_5599.JPG,EX-Z150,Casio,1
4785,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_2_6069.JPG,EX-Z150,Casio,2
4786,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_2_6070.JPG,EX-Z150,Casio,2
4787,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_2_6071.JPG,EX-Z150,Casio,2
4788,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_3_6556.JPG,EX-Z150,Casio,3
4789,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_3_6557.JPG,EX-Z150,Casio,3
4790,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_3_6558.JPG,EX-Z150,Casio,3
4791,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_4_7058.JPG,EX-Z150,Casio,4
4792,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_4_7059.JPG,EX-Z150,Casio,4
4793,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_4_7060.JPG,EX-Z150,Casio,4
4794,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9523.JPG,M1063,Kodak,0
4795,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9524.JPG,M1063,Kodak,0
4796,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9525.JPG,M1063,Kodak,0
4797,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9526.JPG,M1063,Kodak,0
4798,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_1_10153.JPG,M1063,Kodak,1
4799,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_1_10154.JPG,M1063,Kodak,1
4800,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_1_10155.JPG,M1063,Kodak,1
4801,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_1_10156.JPG,M1063,Kodak,1
4802,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_2_10792.JPG,M1063,Kodak,2
4803,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_2_10793.JPG,M1063,Kodak,2
4804,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_2_10794.JPG,M1063,Kodak,2
4805,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_2_10795.JPG,M1063,Kodak,2
4806,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_3_11493.JPG,M1063,Kodak,3
4807,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_3_11494.JPG,M1063,Kodak,3
4808,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_3_11495.JPG,M1063,Kodak,3
4809,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_3_11496.JPG,M1063,Kodak,3
4810,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_4_12184.JPG,M1063,Kodak,4
4811,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_4_12185.JPG,M1063,Kodak,4
4812,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_4_12186.JPG,M1063,Kodak,4
4813,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_4_12187.JPG,M1063,Kodak,4
4814,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_4_12188.JPG,M1063,Kodak,4
4815,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_0_12944.JPG,CoolPixS710,Nikon,0
4816,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_0_12945.JPG,CoolPixS710,Nikon,0
4817,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_0_12946.JPG,CoolPixS710,Nikon,0
4818,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_0_12947.JPG,CoolPixS710,Nikon,0
4819,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_1_13341.JPG,CoolPixS710,Nikon,1
4820,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_1_13342.JPG,CoolPixS710,Nikon,1
4821,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_1_13343.JPG,CoolPixS710,Nikon,1
4822,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_2_13793.JPG,CoolPixS710,Nikon,2
4823,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_2_13794.JPG,CoolPixS710,Nikon,2
4824,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_2_13795.JPG,CoolPixS710,Nikon,2
4825,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_3_14186.JPG,CoolPixS710,Nikon,3
4826,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_3_14187.JPG,CoolPixS710,Nikon,3
4827,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_3_14188.JPG,CoolPixS710,Nikon,3
4828,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_4_14610.JPG,CoolPixS710,Nikon,4
4829,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_4_14611.JPG,CoolPixS710,Nikon,4
4830,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_CoolPixS710_4_14612.JPG,CoolPixS710,Nikon,4
4831,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_0_15325.JPG,D200,Nikon,0
4832,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_0_15327.JPG,D200,Nikon,0
4833,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_0_15329.JPG,D200,Nikon,0
4834,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_0_15331.JPG,D200,Nikon,0
4835,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_0_15333.JPG,D200,Nikon,0
4836,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_0_15335.JPG,D200,Nikon,0
4837,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_1_17636.JPG,D200,Nikon,1
4838,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_1_17638.JPG,D200,Nikon,1
4839,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_1_17640.JPG,D200,Nikon,1
4840,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_1_17656.JPG,D200,Nikon,1
4841,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_1_17658.JPG,D200,Nikon,1
4842,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D200_1_17660.JPG,D200,Nikon,1
4843,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70_0_19655.JPG,D70,Nikon,0
4844,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70_0_19657.JPG,D70,Nikon,0
4845,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70_0_19659.JPG,D70,Nikon,0
4846,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70_1_20751.JPG,D70,Nikon,1
4847,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70_1_20753.JPG,D70,Nikon,1
4848,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70_1_20755.JPG,D70,Nikon,1
4849,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70_1_20757.JPG,D70,Nikon,1
4850,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_0_21989.JPG,D70s,Nikon,0
4851,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_0_21991.JPG,D70s,Nikon,0
4852,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_0_21993.JPG,D70s,Nikon,0
4853,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_1_22956.JPG,D70s,Nikon,1
4854,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_1_22958.JPG,D70s,Nikon,1
4855,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_1_22960.JPG,D70s,Nikon,1
4856,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_1_22962.JPG,D70s,Nikon,1
4857,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_1_22964.JPG,D70s,Nikon,1
4858,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_1_22966.JPG,D70s,Nikon,1
4859,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Nikon_D70s_1_22968.JPG,D70s,Nikon,1
4860,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_0_23806.JPG,mju_1050SW,Olympus,0
4861,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_0_23807.JPG,mju_1050SW,Olympus,0
4862,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_0_23808.JPG,mju_1050SW,Olympus,0
4863,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_0_23809.JPG,mju_1050SW,Olympus,0
4864,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_1_24258.JPG,mju_1050SW,Olympus,1
4865,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_1_24259.JPG,mju_1050SW,Olympus,1
4866,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_1_24260.JPG,mju_1050SW,Olympus,1
4867,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_2_24751.JPG,mju_1050SW,Olympus,2
4868,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_2_24752.JPG,mju_1050SW,Olympus,2
4869,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_2_24753.JPG,mju_1050SW,Olympus,2
4870,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_3_25225.JPG,mju_1050SW,Olympus,3
4871,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_3_25226.JPG,mju_1050SW,Olympus,3
4872,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_3_25227.JPG,mju_1050SW,Olympus,3
4873,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_4_25701.JPG,mju_1050SW,Olympus,4
4874,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_4_25702.JPG,mju_1050SW,Olympus,4
4875,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Olympus_mju_1050SW_4_25703.JPG,mju_1050SW,Olympus,4
4876,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_0_33810.JPG,DCZ5.9,Praktica,0
4877,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_0_33811.JPG,DCZ5.9,Praktica,0
4878,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_0_33813.JPG,DCZ5.9,Praktica,0
4879,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_1_34223.JPG,DCZ5.9,Praktica,1
4880,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_1_34224.JPG,DCZ5.9,Praktica,1
4881,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_1_34226.JPG,DCZ5.9,Praktica,1
4882,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_2_34675.JPG,DCZ5.9,Praktica,2
4883,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_2_34676.JPG,DCZ5.9,Praktica,2
4884,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_2_34678.JPG,DCZ5.9,Praktica,2
4885,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_3_35120.JPG,DCZ5.9,Praktica,3
4886,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_3_35121.JPG,DCZ5.9,Praktica,3
4887,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_3_35123.JPG,DCZ5.9,Praktica,3
4888,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_4_35549.JPG,DCZ5.9,Praktica,4
4889,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_4_35550.JPG,DCZ5.9,Praktica,4
4890,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_4_35552.JPG,DCZ5.9,Praktica,4
4891,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_0_42300.JPG,RCP-7325XS,Rollei,0
4892,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_0_42302.JPG,RCP-7325XS,Rollei,0
4893,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_1_42724.JPG,RCP-7325XS,Rollei,1
4894,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_1_42725.JPG,RCP-7325XS,Rollei,1
4895,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_1_42726.JPG,RCP-7325XS,Rollei,1
4896,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_2_43198.JPG,RCP-7325XS,Rollei,2
4897,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_2_43199.JPG,RCP-7325XS,Rollei,2
4898,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_2_43200.JPG,RCP-7325XS,Rollei,2
4899,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43619.JPG,L74wide,Samsung,0
4900,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43620.JPG,L74wide,Samsung,0
4901,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43621.JPG,L74wide,Samsung,0
4902,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44223.JPG,L74wide,Samsung,1
4903,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44224.JPG,L74wide,Samsung,1
4904,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44225.JPG,L74wide,Samsung,1
4905,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44780.JPG,L74wide,Samsung,2
4906,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44781.JPG,L74wide,Samsung,2
4907,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44782.JPG,L74wide,Samsung,2
4908,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45411.JPG,NV15,Samsung,0
4909,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45412.JPG,NV15,Samsung,0
4910,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45413.JPG,NV15,Samsung,0
4911,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45949.JPG,NV15,Samsung,1
4912,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45950.JPG,NV15,Samsung,1
4913,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45951.JPG,NV15,Samsung,1
4914,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46486.JPG,NV15,Samsung,2
4915,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46487.JPG,NV15,Samsung,2
4916,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46488.JPG,NV15,Samsung,2
4917,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-504_0_54.JPG,DC-504,Agfa,0
4918,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-504_0_55.JPG,DC-504,Agfa,0
4919,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-504_0_56.JPG,DC-504,Agfa,0
4920,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_571.JPG,DC-733s,Agfa,0
4921,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_572.JPG,DC-733s,Agfa,0
4922,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_573.JPG,DC-733s,Agfa,0
4923,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1142.JPG,DC-830i,Agfa,0
4924,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1143.JPG,DC-830i,Agfa,0
4925,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor505-x_0_1672.JPG,Sensor505-x,Agfa,0
4926,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor505-x_0_1673.JPG,Sensor505-x,Agfa,0
4927,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor530s_0_2159.JPG,Sensor530s,Agfa,0
4928,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor530s_0_2160.JPG,Sensor530s,Agfa,0
4929,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor530s_0_2161.JPG,Sensor530s,Agfa,0
4930,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2804.JPG,Ixus55,Canon,0
4931,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2805.JPG,Ixus55,Canon,0
4932,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2810.JPG,Ixus55,Canon,0
4933,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3383.JPG,Ixus70,Canon,0
4934,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3384.JPG,Ixus70,Canon,0
4935,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3385.JPG,Ixus70,Canon,0
4936,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3810.JPG,Ixus70,Canon,1
4937,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3811.JPG,Ixus70,Canon,1
